목포종합수산시장,상설장,전라남도 목포시 해안로 265-4,전라남도 목포시 광동1가 4-13,131,,Y,061-245-5096,2022-07-06
신중앙시장,상설장,전라남도 목포시 원산중앙로 51,전라남도 목포시 산정동 1732,144,,Y,061-273-1732,2022-07-06
자유시장,상설장,전라남도 목포시 자유로 122,전라남도 목포시 산정동 1383,168,,Y,061-245-1615,2022-07-06
중앙먹통시장,상설장,전라남도 목포시 삼일로13번길 18-2,전라남도 목포시 남교동 88-47,91,,Y,061-244-1522,2022-07-06
청호시장,상설장,전라남도 목포시 석현로 28,전라남도 목포시 석현동 1171,166,,Y,061-284-4389,2022-07-06
항동시장,상설장,전라남도 목포시 수강로12번길 2,전라남도 목포시 수강동1가 1,127,,Y,061-247-8272,2022-07-06
무안전통시장,상설장+5일장,전라남도 무안군 무안읍 승달로 11,전라남도 무안군 무안읍 성내리 21-6,64,,Y,061-453-5714,2022-07-06
일로전통시장,5일장,전라남도 무안군 일로읍 시장길 11-22,전라남도 무안군 일로읍 월암리 120-2,14,,Y,061-282-5502,2022-07-06
녹차골보성향토시장(보성읍5일시장),상설장+5일장,전라남도 보성군 보성읍 현충로 42-1,전라남도 보성군 보성읍 원봉리 2-22,98,,Y,,2022-07-06
벌교5일시장,상설장+5일장,전라남도 보성군 벌교읍 시장1길 10,전라남도 보성군 벌교읍 회정리 663-23,57,,Y,,2022-07-06
벌교매일시장,상설장,전라남도 보성군 벌교읍 시장2길 10-41,전라남도 보성군 벌교읍 벌교리 887-22,90,,Y,,2022-07-06
남양시장,상설장,화성시 남양시장로 61 일원,화성시 남양읍 남양리 1165-25 일원,434,"지역화폐, 온누리상품권",Y,031-366-9100,2020-09-10
발안만세시장,상설장,화성시 향남읍 평2길 7 일원,화성시 향남읍 평리 81-51 일원,214,"지역화폐, 온누리상품권",Y,031-352-0120,2020-09-10
사강시장,상설장,화성시 송산면 송산포도로 109-2 일원,화성시 송산면 사강리 631-21 일원,347,"지역화폐, 온누리상품권",Y,031-357-6037,2020-09-10
조암시장,상설장,화성시 우정읍 조암남로 28 일원,화성시 우정읍 조암리 270-7 일원,400,"지역화폐, 온누리상품권",Y,031-351-8009,2020-09-10
오수시장,상설장,전라북도 임실군 오수면 오수로 159,전라북도 임실군 오수면 오수리 351-1,19,,Y,063-644-2007,2022-07-06
임실시장,상설장+5일장,전라북도 임실군 임실읍 운수로 26,전라북도 임실군 임실읍 이도리 233-1,67,,Y,063-642-0303,2022-07-06
산서시장,5일장,전라북도 장수군 산서면 보산로 1864-11,전라북도 장수군 산서면 동화리 839-73,31,,Y,,2022-07-06
장계시장,5일장,전라북도 장수군 장계면 시장천변길 36,전라북도 장수군 장계면 장계리 542-5,44,,Y,,2022-07-06
장수시장,5일장,전라북도 장수군 장수읍 시장로 11,전라북도 장수군 장수읍 장수리 460-2,33,,Y,,2022-07-06
모래내시장(전주),상설장,전라북도 전주시 덕진구 모래내4길 8-8,전라북도 전주시 덕진구 인후동2가 203-10,210,,Y,063-278-5802,2022-07-06
전주남부시장,상설장,전라북도 전주시 완산구 풍남문1길 19-3,전라북도 전주시 완산구 전동 295-4,327,,Y,063-284-1344,2022-07-06
전주신중앙시장(신중앙시장),상설장,전라북도 전주시 완산구 태평5길 33,전라북도 전주시 완산구 태평동 41-5,168,,Y,063-274-7535,2022-07-06
전주중앙상가,상설장,전라북도 전주시 완산구 태평3길 70,전라북도 전주시 완산구 태평동 9-3,386,,Y,063-253-6535,2022-07-06
서부시장상점가(서부시장 통합),상설장,전라북도 전주시 완산구 효동2길 14-8,전라북도 전주시 완산구 효자동1가 201-63,150,,Y,063-228-1616,2022-07-06
샘고을시장,상설장,전라북도 정읍시 태평6길 25,전라북도 정읍시 시기동 280-4,322,,Y,063-534-6661,2022-07-06
신태인시장,상설장+5일장,전라북도 정읍시 신태인읍 신태인1길 16,전라북도 정읍시 신태인읍 신태인리 85-10,48,,Y,063-571-7040,2022-07-06
정읍연지시장(정읍제2시장),상설장,전라북도 정읍시 연지시장1길 62-19,전라북도 정읍시 연지동 31-1,47,,Y,063-532-5380,2022-07-06
진안고원시장,상설장+5일장,전라북도 진안군 진안읍 시장1길 16,전라북도 진안군 진안읍 군상리 406-7,68,,Y,063-433-4554,2022-07-06
강진읍시장,상설장+5일장,전라남도 강진군 강진읍 시장길 17-14,전라남도 강진군 강진읍 동성리 187-5,84,,Y,,2022-07-06
마량5일시장,5일장,전라남도 강진군 마량면 마량5길 11,전라남도 강진군 마량면 마량리 987-11,78,,Y,061-433-7712,2022-07-06
병영5일시장,상설장+5일장,전라남도 강진군 병영면 남삼인길 6,전라남도 강진군 병영면 삼인리 318,13,,Y,,2022-07-06
고흥전통시장,상설장+5일장,전라남도 고흥군 고흥읍 시장길 1,전라남도 고흥군 고흥읍 남계리 628-38,121,,Y,061-835-3203,2022-07-06
과역전통시장,상설장+5일장,전라남도 고흥군 과역면 시장안길 15,전라남도 고흥군 과역면 과역리 166-8,35,,Y,,2022-07-06
녹동전통시장,상설장+5일장,전라남도 고흥군 도양읍 녹동남촌1길 24,전라남도 고흥군 도양읍 봉암리 2699-8,72,,Y,,2022-07-06
도화전통시장,5일장,전라남도 고흥군 도화면 동신길 16-6,전라남도 고흥군 도화면 당오리 568-1,14,,Y,,2022-07-06
동강전통시장,5일장,전라남도 고흥군 동강면 원유둔4길 14,전라남도 고흥군 동강면 유둔리 9-3,25,,Y,,2022-07-06
남원공설시장,상설장+5일장,전라북도 남원시 의총로 51,전라북도 남원시 금동 270-1,135,,Y,063-625-4010,2022-07-06
남원인월시장,5일장,전라북도 남원시 인월면 인월로 65-3,전라북도 남원시 인월면 인월리 255-7,45,,Y,063-625-1498,2022-07-06
용남시장,상설장,전라북도 남원시 동헌길 10,전라북도 남원시 하정동 140,106,,Y,063-632-5133,2022-07-06
무주시장(반딧불장터),5일장,전라북도 무주군 무주읍 장터로 2,전라북도 무주군 무주읍 읍내리 1224-1,47,,Y,063-324-0901,2022-07-06
무풍시장(대덕산장터),5일장,전라북도 무주군 무풍면 현내로 213,전라북도 무주군 무풍면 현내리 650-50,10,,Y,,2022-07-06
설천시장(삼도봉장터),5일장,전라북도 무주군 설천면 삼도봉로 11,전라북도 무주군 설천면 소천리 904-29,13,,Y,,2022-07-06
안성시장(덕유산장터),5일장,전라북도 무주군 안성면 칠연로 37,전라북도 무주군 안성면 장기리 1511-123,30,,Y,,2022-07-06
부안상설시장,상설장,전라북도 부안군 부안읍 부풍로 47,전라북도 부안군 부안읍 서외리 21,190,,Y,063-584-3070,2022-07-06
줄포시장,상설장+5일장,전라북도 부안군 줄포면 부안로 865,전라북도 부안군 줄포면 줄포리 728-3,30,,Y,063-584-4421,2022-07-06
동계시장,5일장,전라북도 순창군 동계면 동계로 22,전라북도 순창군 동계면 현포리 623,17,,Y,,2022-07-06
복흥시장,5일장,전라북도 순창군 복흥면 정산2길 6,전라북도 순창군 복흥면 정산리 282-1,12,,Y,,2022-07-06
순창시장,5일장,전라북도 순창군 순창읍 남계로 58,전라북도 순창군 순창읍 남계리 800,150,,Y,,2022-07-06
고산미소시장,상설장,전라북도 완주군 고산면 남봉로 134,전라북도 완주군 고산면 읍내리 886-8,32,,Y,063-262-0119,2022-07-06
봉동시장,상설장+5일장,전라북도 완주군 봉동읍 봉동동서로 134-5,전라북도 완주군 봉동읍 장기리 217-13,33,,Y,,2022-07-06
삼례시장,상설장,전라북도 완주군 삼례읍 삼봉로 6,전라북도 완주군 삼례읍 삼례리 923-8,60,,Y,063-291-8899,2022-07-06
매일시장,상설장,전라북도 익산시 중앙로3길 13,전라북도 익산시 창인동1가 88-5,57,,Y,063-853-6666,2022-07-06
북부시장,상설장+5일장,전라북도 익산시 인북로 219,전라북도 익산시 남중동 72-7,168,,Y,063-855-6891,2022-07-06
서동시장,상설장,전라북도 익산시 중앙로3길 39,전라북도 익산시 창인동1가 115-13,62,,Y,063-842-0063,2022-07-06
익산 구시장,상설장,전라북도 익산시 인북로8길 22,전라북도 익산시 인화동1가 131-8,91,,N,063-856-7796,2022-07-06
익산금마시장,상설장+5일장,전라북도 익산시 금마면 고도길 58,전라북도 익산시 금마면 동고도리 702-2,40,,Y,,2022-07-06
익산남부시장,상설장,전라북도 익산시 평동로11길 12,전라북도 익산시 인화동2가 9,55,,Y,063-855-4798,2022-07-06
익산장(익산북부장),상설장+5일장,전라북도 익산시 인북로11길 27,전라북도 익산시 남중동 35-9,250,,Y,063-853-2661,2022-07-06
중앙시장,상설장,전라북도 익산시 중앙로3길 27,전라북도 익산시 창인동1가 137-9,137,,Y,063-855-3479,2022-07-06
함열시장,상설장+5일장,전라북도 익산시 함열읍 와리2길 8,전라북도 익산시 함열읍 와리 544-34,23,,Y,,2022-07-06
황등시장,상설장+5일장,전라북도 익산시 황등면 석재길 22,전라북도 익산시 황등면 황등리 60-3,55,,Y,,2022-07-06
강진시장,상설장+5일장,전라북도 임실군 강진면 호국로 14-12,전라북도 임실군 강진면 갈담리 515-4,23,,Y,,2022-07-06
관촌시장,5일장,전라북도 임실군 관촌면 사선1길 70-3,전라북도 임실군 관촌면 관촌리 586,34,,Y,,2022-07-06
성환이화시장,5일장,충청남도 천안시 서북구 성환읍 성환중앙로 50,충청남도 천안시 서북구 성환읍 성환리 373-16,50,,Y,,2022-07-06
천안역전시장,상설장,충청남도 천안시 동남구 공설시장1길 9,충청남도 천안시 동남구 대흥동 60-5,130,,Y,041-522-9954,2022-07-06
정산시장,상설장+5일장,충청남도 청양군 정산면 정현길 54,충청남도 청양군 정산면 서정리 163,58,,Y,,2022-07-06
청양전통시장,상설장+5일장,충청남도 청양군 청양읍 칠갑산로6길 6,충청남도 청양군 청양읍 읍내리 397-26,135,,Y,,2022-07-06
안면도수산시장(안면도장터),상설장,충청남도 태안군 안면읍 장터로 104,충청남도 태안군 안면읍 승언리 1249,33,,Y,041-673-6136,2022-07-06
태안서부시장,상설장,충청남도 태안군 태안읍 시장2길 38-4,충청남도 태안군 태안읍 남문리 668,146,,Y,041-672-2151,2022-07-06
태안동부시장(태안특산물전통시장),상설장+5일장,충청남도 태안군 태안읍 시장4길 32,충청남도 태안군 태안읍 동문리 284,140,,Y,041-675-5797,2022-07-06
갈산정기시장,5일장,충청남도 홍성군 갈산면 상촌로 29,충청남도 홍성군 갈산면 상촌리 240-28,85,,Y,,2022-07-06
광천전통시장,상설장+5일장,충청남도 홍성군 광천읍 광천로 285,충청남도 홍성군 광천읍 광천리 230-32,175,,Y,041-641-9901,2022-07-06
홍성상설시장,상설장,충청남도 홍성군 홍성읍 아문길 60,충청남도 홍성군 홍성읍 오관리 875-4,96,,Y,041-632-4333,2022-07-06
홍성전통시장,상설장+5일장,충청남도 홍성군 홍성읍 홍성천길 242,충청남도 홍성군 홍성읍 대교리 400-1,220,,Y,041-632-8833,2022-07-06
고창전통시장,상설장+5일장,전라북도 고창군 고창읍 동리로 62-11,전라북도 고창군 고창읍 읍내리 367,75,,Y,063-564-3097,2022-07-06
대산전통시장,5일장,전라북도 고창군 대산면 공음대산로 935,전라북도 고창군 대산면 매산리 200-56,70,,Y,,2022-07-06
무장전통시장,5일장,전라북도 고창군 무장면 왕제산로 725,전라북도 고창군 무장면 무장리 85-1,25,,Y,,2022-07-06
상하전통시장,5일장,전라북도 고창군 상하면 상하1길 8-3,전라북도 고창군 상하면 하장리 939-3,33,,Y,,2022-07-06
해리전통시장,5일장,전라북도 고창군 해리면 해리중앙로 64-12,전라북도 고창군 해리면 하련리 685-55,48,,Y,,2022-07-06
흥덕전통시장,5일장,전라북도 고창군 흥덕면 흥덕시장길 3,전라북도 고창군 흥덕면 흥덕리 240-6,25,,Y,,2022-07-06
군산공설시장,상설장,전라북도 군산시 신금길 18,전라북도 군산시 신영동 19-11,285,,Y,063-445-4929,2022-07-06
군산수산물종합센터,상설장,전라북도 군산시 내항2길 216,전라북도 군산시 해망동 1011-21,150,,Y,063-442-4822,2022-07-06
군산신영시장,상설장,전라북도 군산시 동신영길 56,전라북도 군산시 신영동 19-5,82,,Y,070-7788-3412,2022-07-06
군산주공시장,상설장,전라북도 군산시 하나운안1길 39,전라북도 군산시 나운동 836-11,43,,Y,063-461-0567,2022-07-06
대야전통시장,5일장,전라북도 군산시 대야면 대야시장로 7-1,전라북도 군산시 대야면 산월리 401-1,53,,Y,063-451-2327,2022-07-06
명산시장,상설장,전라북도 군산시 월명로 470,전라북도 군산시 명산동 14-28,72,,Y,070-4038-5328,2022-07-06
역전종합시장,상설장,전라북도 군산시 대명3길 15,전라북도 군산시 대명동 138-157,99,,Y,070-8831-2825,2022-07-06
금만시장,상설장,전라북도 김제시 동서7길 23,전라북도 김제시 요촌동 194-7,80,,Y,,2022-07-06
김제전통시장,상설장+5일장,전라북도 김제시 사정거리1길 20,전라북도 김제시 요촌동 418-36,75,,Y,063-543-4983,2022-07-06
역전시장,상설장,전라북도 김제시 중앙로 288,전라북도 김제시 신풍동 40-2,55,,Y,,2022-07-06
원평공설시장(김제원평시장),상설장+5일장,전라북도 김제시 금산면 원평6길 39-10,전라북도 김제시 금산면 원평리 91,33,,Y,,2022-07-06
연산전통시장,상설장+5일장,충청남도 논산시 연산면 연산4길 10-8,충청남도 논산시 연산면 연산리 392-8,61,,Y,041-7340-1578,2022-07-06
화지중앙시장,상설장,충청남도 논산시 대화로 78,충청남도 논산시 대교동 70-8,306,,Y,041-735-3311,2022-07-06
당진전통시장,상설장+5일장,충청남도 당진시 당진시장길 100,충청남도 당진시 읍내동 145-13,218,,Y,041-357-8484,2022-07-06
합덕전통시장,상설장+5일장,충청남도 당진시 합덕읍 버그내2길 128-42,충청남도 당진시 합덕읍 운산리 253-47,69,,Y,041-363-1154,2022-07-06
동부시장,상설장+5일장,충청남도 보령시 구상가길 14-5,충청남도 보령시 대천동 618-64,57,,Y,,2022-07-06
보령중앙시장,상설장+5일장,충청남도 보령시 중앙시장1길 5,충청남도 보령시 대천동 331-7,117,,Y,041-936-4554,2022-07-06
보령한내시장,5일장,충청남도 보령시 정화로길 13,충청남도 보령시 대천동 197-1,72,,Y,041-931-8485,2022-07-06
현대시장(현대상가시장),상설장,충청남도 보령시 대흥로 16,충청남도 보령시 대천동 618-69,49,,N,,2022-07-06
부여시장,상설장+5일장,충청남도 부여군 부여읍 성왕로173번길 12,충청남도 부여군 부여읍 구아리 432,100,,Y,041-832-0113,2022-07-06
부여중앙시장,상설장,충청남도 부여군 부여읍 중앙로13번길 14-3,충청남도 부여군 부여읍 구아리 164-1,72,,Y,041-835-7710,2022-07-06
홍산시장,5일장,충청남도 부여군 홍산면 홍산시장로 45-3,충청남도 부여군 홍산면 남촌리 133-7,58,,Y,,2022-07-06
대산종합시장,상설장,충청남도 서산시 대산읍 충의로 1942,충청남도 서산시 대산읍 대산리 119,64,,Y,041-681-7845,2022-07-06
서산동부전통시장(동부시장),상설장,충청남도 서산시 시장5로 15,충청남도 서산시 동문동 900-3,245,,Y,041-665-5478,2022-07-06
해미시장,상설장,충청남도 서산시 해미면 읍성마을2길 16,충청남도 서산시 해미면 읍내리 202,90,,Y,041-688-3100,2022-07-06
해미종합시장,상설장,충청남도 서산시 해미면 남문1로 47,충청남도 서산시 해미면 읍내리 184-5,46,,Y,041-688-7757,2022-07-06
서천특화시장,5일장,충청남도 서천군 서천읍 충절로 42,충청남도 서천군 서천읍 군사리 686-4,280,,Y,041-951-1445,2022-07-06
장항전통시장,상설장,충청남도 서천군 장항읍 성화로 104,충청남도 서천군 장항읍 신창리 13-1,101,,Y,041-957-0435,2022-07-06
둔포전통시장(둔포시장),상설장+5일장,충청남도 아산시 둔포면 둔포면로25번길 15,충청남도 아산시 둔포면 둔포리 451-2,89,,Y,,2022-07-06
온양온천시장(온양전통시장),상설장+5일장,충청남도 아산시 시장길 29,충청남도 아산시 온천동 94-6,441,,Y,041-534-2008,2022-07-06
고덕시장,상설장+5일장,충청남도 예산군 고덕면 용고길 342,충청남도 예산군 고덕면 대천리 783-8,30,,Y,,2022-07-06
삽교시장,5일장,충청남도 예산군 삽교읍 두리3길 50-7,충청남도 예산군 삽교읍 두리 568-37,28,,Y,,2022-07-06
역전시장,상설장+5일장,충청남도 예산군 예산읍 역전로 84,충청남도 예산군 예산읍 주교리 220-3,39,,Y,,2022-07-06
예산상설시장,상설장+5일장,충청남도 예산군 예산읍 형제고개로 967,충청남도 예산군 예산읍 예산리 333-11,110,,Y,041-333-5568,2022-07-06
예산시장,5일장,충청남도 예산군 예산읍 형제고개로 967,충청남도 예산군 예산읍 예산리 333-11,400,,Y,041-333-5568,2022-07-06
천안중앙시장(구 남산중앙시장),상설장,충청남도 천안시 동남구 사직로 7,충청남도 천안시 동남구 사직동 202-15,400,,Y,041-553-1335,2022-07-06
병천시장,상설장+5일장,충청남도 천안시 동남구 병천면 아우내장터1길 46,충청남도 천안시 동남구 병천면 병천리 770-1,150,,Y,,2022-07-06
성정시장,상설장,충청남도 천안시 서북구 양지21길 31,충청남도 천안시 서북구 성정동 736-7,62,,Y,070-4232-8259,2022-07-06
교동시장,상설장,전라남도 여수시 교동시장1길 17,전라남도 여수시 교동 605-44,97,"여수지역사랑상품권, 온누리상품권",Y,,2020-10-28
해안로건어물상가시장,상설장,전라남도 여수시 교동남2길 14,전라남도 여수시 교동 481,30,"여수지역사랑상품권, 온누리상품권",Y,,2020-10-28
중앙선어시장,상설장,전라남도 여수시 이순신광장로 103,전라남도 여수시 중앙동 385-11,40,"여수지역사랑상품권, 온누리상품권",Y,,2020-10-28
도깨비시장,상설장,전라남도 여수시 학동서5길 18,전라남도 여수시 학동 58-7,75,"여수지역사랑상품권, 온누리상품권",N,,2020-10-28
여수진남상가,상설장,전라남도 여수시 충무오거리길 21-2,전라남도 여수시 교동 64,380,"여수지역사랑상품권, 온누리상품권",N,061-663-2055,2020-10-28
흥국상가,상설장,전라남도 여수시 흥국로 64,전라남도 여수시 신기동 59-1,268,"여수지역사랑상품권, 온누리상품권",N,,2020-10-28
청주사창시장,상설장,충청북도 청주시 서원구 사직대로164번길 36,충청북도 청주시 서원구 사창동 286-22,87,,Y,043-265-0427,2022-07-06
관아골상가,상설장,충청북도 충주시 관아4길 8,충청북도 충주시 성내동 429,87,,Y,070-8901-6776,2022-07-06
충주농산물종합시장(중앙청과시장),상설장,충청북도 충주시 목행산단7로 24,충청북도 충주시 목행동 526-29,190,,Y,043-853-3187,2022-07-06
목행시장,5일장,충청북도 충주시 행정9길 35,충청북도 충주시 목행동 600-15,105,,Y,043-851-9048,2022-07-06
무학시장,상설장,충청북도 충주시 무학1길 19,충청북도 충주시 봉방동 8-6,166,,Y,043-848-2292,2022-07-06
연원시장,상설장+5일장,충청북도 충주시 금곡로 31,충청북도 충주시 연수동 547-6,58,,Y,043-847-4422,2022-07-06
중앙어울림시장,상설장,충청북도 충주시 예성로 168,충청북도 충주시 성서동 308,43,,Y,043-847-3942,2022-07-06
충주옹달샘시장,상설장,충청북도 충주시 지곡10길 35,충청북도 충주시 지현동 1076,67,,Y,,2022-07-06
충주자유시장,상설장+5일장,충청북도 충주시 충인6길 16,충청북도 충주시 충의동 192,408,,Y,043-848-3414,2022-07-06
성서중심시장,상설장,충청북도 충주시 성서8길 21,충청북도 충주시 성서동 178,179,,Y,043-851-9261,2022-07-06
산성시장활성화구역,상설장,충청남도 공주시 국고개길 11,충청남도 공주시 중동 84-5,318,,Y,041-854-0036,2022-07-06
유구시장,상설장+5일장,충청남도 공주시 유구읍 시장길 28,충청남도 공주시 유구읍 석남리 276-5,74,,Y,,2022-07-06
금산국제인삼시장(금산인삼국제시장),상설장,충청남도 금산군 금산읍 인삼약초로 45,충청남도 금산군 금산읍 중도리 9-5,206,,Y,041-752-1815,2022-07-06
금산수삼센타,상설장,충청남도 금산군 금산읍 인삼약초로 24,충청남도 금산군 금산읍 중도리 24,293,,Y,041-754-3161,2022-07-06
금산금빛시장(금산시장),상설장,충청남도 금산군 금산읍 금산천길 98,충청남도 금산군 금산읍 하옥리 335-12,81,,Y,041-754-2376,2022-07-06
금산약초시장,상설장,충청남도 금산군 금산읍 비단로 144,충청남도 금산군 금산읍 중도리 31,35,,Y,041-751-2089,2022-07-06
금산인삼쇼핑센타,상설장,충청남도 금산군 금산읍 인삼광장로 47,충청남도 금산군 금산읍 중도리 9-1,54,,Y,041-751-3362,2022-07-06
중부프라자,상설장,충청남도 금산군 금산읍 비범로 19,충청남도 금산군 금산읍 상리 89-4,24,,Y,041-753-9447,2022-07-06
강경대흥시장,5일장,충청남도 논산시 강경읍 대흥로 23-1,충청남도 논산시 강경읍 대흥리 17-8,110,,Y,041-745-5130,2022-07-06
강경젓갈시장,상설장,충청남도 논산시 강경읍 금백로 45,충청남도 논산시 강경읍 황산리 198,140,,N,041-745-1985,2022-07-06
연무안심시장,상설장+5일장,충청남도 논산시 연무읍 연무로178번길 9,충청남도 논산시 연무읍 안심리 14-6,95,,Y,,2022-07-06
보성매일시장,상설장,전라남도 보성군 보성읍 신흥길 9,전라남도 보성군 보성읍 보성리 895-3,30,,Y,,2022-07-06
대소시장,상설장+5일장,충청북도 음성군 대소면 오산로 36,충청북도 음성군 대소면 오산리 186-6,137,,Y,,2022-07-06
삼성시장,상설장+5일장,충청북도 음성군 삼성면 대성로 608-2,충청북도 음성군 삼성면 덕정리 534-17,78,,Y,,2022-07-06
무극시장,상설장+5일장,충청북도 음성군 금왕읍 무극로308번길 12-2,충청북도 음성군 금왕읍 무극리 77-17,119,,Y,043-883-7003,2022-07-06
음성시장,5일장,충청북도 음성군 음성읍 문화1길 14,충청북도 음성군 음성읍 읍내리 249-12,200,,Y,,2022-07-06
내토전통시장,상설장,충청북도 제천시 용두천로11길 5,충청북도 제천시 중앙로1가 34-1,60,,Y,043-651-0053,2022-07-06
덕산면전통시장,상설장+5일장,충청북도 제천시 덕산면 약초로3길 24,충청북도 제천시 덕산면 도전리 431-2,54,,Y,043-651-9417,2022-07-06
동문전통시장,상설장,충청북도 제천시 용두천로 125,충청북도 제천시 중앙로2가 156-8,53,,Y,043-646-5255,2022-07-06
박달재전통시장,상설장+5일장,충청북도 제천시 백운면 평동로 14,충청북도 제천시 백운면 평동리 220-2,41,,Y,043-653-2114,2022-07-06
제천약초시장,상설장,충청북도 제천시 원화산로 121,충청북도 제천시 화산동 987,63,,Y,043-647-0109,2022-07-06
제천역전한마음시장,상설장+5일장,충청북도 제천시 내토로28길 3-1,충청북도 제천시 화산동 207-3,71,,Y,043-645-2724,2022-07-06
제천중앙시장,상설장,충청북도 제천시 풍양로 108,충청북도 제천시 중앙로1가 77,707,,Y,043-647-2047,2022-07-06
증평장뜰재래시장,상설장+5일장,충청북도 증평군 증평읍 장뜰로 58-1,충청북도 증평군 증평읍 중동리 97-1,92,,Y,043-838-5501,2022-07-06
운수대통 생거진천전통시장,상설장+5일장,충청북도 진천군 진천읍 원덕로 390,충청북도 진천군 진천읍 성석리 770-1,73,,Y,043-534-3338,2022-07-06
진천중앙시장,상설장+5일장,충청북도 진천군 진천읍 중앙동6길 23,충청북도 진천군 진천읍 읍내리 305-12,53,,Y,043-533-8966,2022-07-06
가경터미널시장,상설장,충청북도 청주시 흥덕구 풍년로160번길 42-1,충청북도 청주시 흥덕구 가경동 1342,81,,Y,043-232-1117,2022-07-06
밤고개자연시장(구 내덕자연시장),상설장,충청북도 청주시 청원구 공항로58번길 14,충청북도 청주시 청원구 내덕동 396-7,48,,Y,043-217-1112,2022-07-06
내수전통시장,5일장,충청북도 청주시 청원구 내수읍 내수로 726,충청북도 청주시 청원구 내수읍 마산리 169-6,80,,Y,,2022-07-06
복대가경시장,상설장,충청북도 청주시 흥덕구 복대로146번길 42,충청북도 청주시 흥덕구 복대동 1116,84,,Y,043-235-5998,2022-07-06
북부시장,상설장,충청북도 청주시 청원구 향군로31번길 19,충청북도 청주시 청원구 우암동 344-10,146,,Y,043-224-8085,2022-07-06
사직시장,상설장,충청북도 청주시 서원구 사직대로265번길 7,충청북도 청주시 서원구 사직동 267-12,56,,Y,,2022-07-06
서문시장,상설장,충청북도 청주시 상당구 남사로89번길 61,충청북도 청주시 상당구 서문동 166-43,76,,Y,043-222-3392,2022-07-06
오창전통시장,5일장,충청북도 청주시 청원구 오창읍 팔결로 715,충청북도 청주시 청원구 오창읍 장대리 309-4,99,,Y,,2022-07-06
원마루시장,상설장,충청북도 청주시 서원구 원마루로8번길 21,충청북도 청주시 서원구 분평동 1335,120,,N,070-7198-4129,2022-07-06
육거리종합시장,상설장,충청북도 청주시 상당구 청남로2197번길 42,충청북도 청주시 상당구 석교동 60-4,590,,Y,043-222-6696,2022-07-06
중앙시장,상설장,충청북도 청주시 상당구 중앙로 18,충청북도 청주시 상당구 북문로2가 94,72,,N,043-256-7657,2022-07-06
직지시장,상설장,충청북도 청주시 흥덕구 직지대로639번길 88,충청북도 청주시 흥덕구 봉명동 472-6,66,,Y,070-8100-4047,2022-07-06
청주두꺼비시장(구수곡시장),상설장,충청북도 청주시 서원구 수곡로58번길 7-2,충청북도 청주시 서원구 수곡동 862,54,,N,,2022-07-06
춘천번개시장,상설장,강원도 춘천시 소양로 212,강원도 춘천시 소양로1가 93-10,54,,Y,033-244-3579,2022-07-06
춘천서부시장,상설장,강원도 춘천시 서부대성로 12,강원도 춘천시 소양로2가 172-1,311,,Y,033-242-5004,2022-07-06
춘천중앙시장,상설장,강원도 춘천시 중앙로77번길 4-4,강원도 춘천시 중앙로2가 42-68,200,,Y,033-254-2558,2022-07-06
춘천풍물시장,상설장+5일장,강원도 춘천시 영서로 2352-54,강원도 춘천시 온의동 148-1,143,,Y,033-253-5814,2022-07-06
춘천후평시장,상설장,강원도 춘천시 효평길 104,강원도 춘천시 후평동 691-22,67,,Y,033-256-7595,2022-07-06
장성중앙시장,상설장+5일장,강원도 태백시 장성1길 190,강원도 태백시 장성동 222-56,47,,Y,033-581-6521,2022-07-06
황지자유시장,상설장,강원도 태백시 통리재길 6-13,강원도 태백시 통동 75-33,146,,Y,033-552-2634,2022-07-06
봉평전통시장(봉평시장),상설장+5일장,강원도 평창군 봉평면 허생원장터길 15,강원도 평창군 봉평면 창동리 397-34,57,,Y,033-333-3369,2022-07-06
진부전통시장,5일장,강원도 평창군 진부면 진부새싹길 28-7,강원도 평창군 진부면 하진부리 206-95,105,,Y,033-335-7330,2022-07-06
평창대화시장,5일장,강원도 평창군 대화면 대화4길 14,강원도 평창군 대화면 대화리 1001-163,96,,Y,033-333-6636,2022-07-06
평창올림픽시장(평창전통시장),상설장+5일장,강원도 평창군 평창읍 평창중앙로 27-26,강원도 평창군 평창읍 하리 139-1,90,,Y,033-332-8804,2022-07-06
홍천시장,5일장,강원도 홍천군 홍천읍 홍천로7길 14,강원도 홍천군 홍천읍 신장대리 84-28,121,,N,,2022-07-06
홍천중앙시장,상설장,강원도 홍천군 홍천읍 홍천로8길 17,강원도 홍천군 홍천읍 신장대리 5-3,108,,N,,2022-07-06
화천재래시장,상설장+5일장,강원도 화천군 화천읍 중앙로 24,강원도 화천군 화천읍 하리 50-7,97,,Y,033-442-4013,2022-07-06
횡성시장,상설장+5일장,강원도 횡성군 횡성읍 문정로19번길 10,강원도 횡성군 횡성읍 읍상리 279-4,133,,Y,033-342-2389,2022-07-06
괴산전통시장,5일장,충청북도 괴산군 괴산읍 읍내로15길 8-8,충청북도 괴산군 괴산읍 동부리 560-1,151,,Y,043-832-0250,2022-07-06
목도재래시장,상설장+5일장,충청북도 괴산군 불정면 목도로 14,충청북도 괴산군 불정면 목도리 308-9,66,,Y,,2022-07-06
청천전통시장,상설장+5일장,충청북도 괴산군 청천면 청천2길 10,충청북도 괴산군 청천면 청천리 62-11,110,,Y,043-834-6636,2022-07-06
